ID,age,Education,education_level,Marital_Status,Income,Kidhome,Teenhome,household_size,Dt_Customer,tenure_days,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spend,campaign_type,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,total_purchases,dominant_channel,ch_catalog,ch_deals,ch_store,ch_web,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,campaign_acceptance_count,engagement_rate,NumWebVisitsMonth,Complain
9949,48,Graduation,2,Married,59809.0,0,2,3,2012-10-18,4092,36,598,16,141,32,41,49,877,high_value,3,3,6,3,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
10837,49,Graduation,2,Married,23957.0,1,0,2,2012-10-28,4082,47,2,1,18,20,11,16,68,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,6,0
3120,43,Graduation,2,Together,38547.0,1,0,2,2013-08-28,3778,49,6,1,10,0,1,4,22,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,1
5885,51,2N Cycle,1,Married,35688.0,2,1,4,2012-08-22,4149,94,73,3,90,12,1,32,211,mid_value,4,1,4,7,16,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,8,0
4050,58,Master,3,Married,49605.0,0,0,1,2014-06-21,3481,65,42,16,29,12,20,8,127,mid_value,2,1,4,1,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
3830,71,Master,3,Married,59354.0,0,2,3,2014-04-24,3539,59,295,21,78,39,13,13,459,mid_value,4,4,7,1,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
7987,55,Graduation,2,Married,65747.0,0,1,2,2014-03-07,3587,96,346,17,48,23,13,13,460,mid_value,8,1,6,4,19,web,False,False,False,True,0,0,0,1,0,0,1,0.16666666666666666,6,0
7798,52,2N Cycle,1,Together,46344.0,0,1,2,2012-12-14,4035,28,233,20,57,8,20,91,429,mid_value,7,1,5,4,17,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
92,36,Graduation,2,Single,34176.0,1,0,2,2014-05-12,3521,12,5,7,24,19,14,20,89,low_value,3,0,4,4,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
7055,72,Phd,4,Together,61010.0,0,1,2,2012-10-09,4101,57,888,0,57,0,0,76,1021,high_value,8,5,11,2,26,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10240,75,Graduation,2,Together,69372.0,0,0,1,2013-02-19,3968,10,997,26,269,34,13,42,1381,high_value,10,4,6,1,21,web,False,False,False,True,0,0,0,1,1,1,3,0.5,4,0
3025,66,Graduation,2,Single,49967.0,0,1,2,2013-07-08,3829,4,212,6,69,4,12,3,306,mid_value,6,1,5,3,15,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
9283,46,Graduation,2,Single,60199.0,1,2,4,2013-09-12,3763,49,8,1,7,2,0,0,18,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
9970,47,Graduation,2,Together,55375.0,0,1,2,2013-10-17,3728,3,42,11,57,10,28,14,162,mid_value,1,1,6,1,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
2730,69,Graduation,2,Single,80317.0,0,0,1,2013-08-20,3786,64,536,11,387,149,91,57,1231,high_value,3,4,10,1,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
2795,66,Master,3,Single,30523.0,2,1,4,2013-07-01,3836,0,5,0,3,0,0,5,13,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
9260,79,Phd,4,Married,70356.0,0,0,1,2012-11-05,4074,20,1349,16,249,43,16,33,1706,high_value,10,6,9,2,27,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
8182,40,Graduation,2,Married,23228.0,1,0,2,2014-01-05,3648,91,53,3,49,7,4,5,121,mid_value,3,0,4,4,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
10095,49,Phd,4,Divorced,74165.0,0,0,1,2013-05-01,3897,9,1001,12,240,16,12,12,1293,high_value,5,4,10,1,20,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
8475,51,Phd,4,Married,157243.0,0,1,2,2014-03-01,3593,98,20,2,1582,1,2,1,1608,high_value,0,22,0,15,37,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,0,0
4370,58,Graduation,2,Together,43482.0,2,1,4,2013-11-13,3701,83,18,1,32,6,3,28,88,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10573,71,Graduation,2,Divorced,62551.0,0,0,1,2013-11-18,3696,27,125,16,98,134,21,27,421,mid_value,6,7,4,1,18,catalog,True,False,False,False,0,0,1,0,0,0,1,0.16666666666666666,3,0
3712,65,Graduation,2,Divorced,52332.0,0,0,1,2013-08-28,3778,63,212,5,33,7,0,2,259,mid_value,3,2,6,1,12,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,4,0
6637,36,Graduation,2,Single,66951.0,0,0,1,2013-11-02,3712,46,277,162,305,173,76,124,1117,high_value,3,4,7,1,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
3152,67,Graduation,2,Together,26091.0,1,1,3,2014-02-25,3597,84,15,10,19,8,17,20,89,low_value,2,1,3,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
5610,59,Graduation,2,Together,33456.0,1,1,3,2014-04-21,3542,58,7,3,10,8,1,7,36,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
6460,42,Graduation,2,Married,28718.0,1,0,2,2013-07-13,3824,78,12,4,6,11,8,16,57,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
1349,54,Graduation,2,Married,50447.0,2,0,3,2014-04-21,3542,4,85,7,24,2,3,27,148,mid_value,3,1,3,1,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
1880,65,Phd,4,Together,53537.0,1,1,3,2014-01-30,3623,17,81,0,6,0,0,6,93,low_value,2,1,3,2,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
641,57,Graduation,2,Single,52074.0,0,1,2,2014-04-04,3559,77,59,0,12,0,0,48,119,mid_value,2,2,2,1,7,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,4,0
8717,49,Phd,4,Married,80427.0,0,1,2,2012-09-12,4128,56,1149,71,449,69,71,26,1835,high_value,11,8,8,1,28,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
10314,76,Phd,4,Married,83837.0,0,0,1,2012-12-16,4033,79,847,66,119,86,89,111,1318,high_value,9,10,5,1,25,catalog,True,False,False,False,1,0,0,1,0,1,3,0.5,4,0
10854,54,Phd,4,Married,38853.0,1,1,3,2014-05-23,3510,90,29,0,14,0,0,2,45,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
10492,65,Graduation,2,Together,38285.0,2,1,4,2014-06-24,3478,96,2,0,5,2,0,1,10,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
6935,73,2N Cycle,1,Married,78497.0,0,0,1,2013-12-01,3683,44,207,26,447,75,0,223,978,high_value,5,7,12,1,25,store,False,False,True,False,1,0,0,0,0,0,1,0.16666666666666666,2,0
7698,48,Phd,4,Married,51650.0,0,1,2,2014-05-11,3522,81,152,3,22,2,5,7,191,mid_value,4,1,4,1,10,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
3559,36,2N Cycle,1,Married,16248.0,1,0,2,2014-05-10,3523,77,12,11,10,3,12,9,57,low_value,2,1,3,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10562,78,Master,3,Married,66835.0,0,0,1,2013-09-28,3747,21,620,26,195,34,17,141,1033,high_value,6,4,13,1,24,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
10796,40,Master,3,Married,30477.0,1,0,2,2014-01-22,3631,16,47,1,6,0,0,12,66,low_value,1,1,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
2563,63,Basic,0,Married,28249.0,0,0,1,2014-06-15,3487,80,1,9,7,2,14,10,43,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
3518,41,Graduation,2,Married,25271.0,1,0,2,2012-12-05,4044,45,10,1,18,10,4,7,50,low_value,1,1,2,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,9,0
5823,54,Phd,4,Single,32303.0,0,1,2,2014-03-08,3586,63,35,0,2,0,0,2,39,low_value,1,0,4,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
3934,58,Graduation,2,Married,61286.0,0,1,2,2013-08-02,3804,34,356,0,107,19,9,117,608,mid_value,7,1,8,2,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
6982,48,Graduation,2,Married,74068.0,0,0,1,2013-03-19,3940,14,783,30,537,140,76,15,1581,high_value,4,10,9,1,24,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,2,0
6431,60,Phd,4,Married,45759.0,1,1,3,2013-02-23,3964,13,42,1,18,3,0,4,68,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
9733,46,Basic,0,Together,24882.0,1,0,2,2012-09-09,4131,52,1,4,10,29,0,36,80,low_value,1,1,2,1,5,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,6,0
5602,35,Phd,4,Together,66973.0,0,0,1,2013-05-17,3881,98,466,22,432,147,113,102,1282,high_value,8,7,12,1,28,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
1324,36,Graduation,2,Married,38872.0,1,0,2,2013-05-30,3868,93,23,3,21,3,19,22,91,low_value,3,0,3,2,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
326,51,Graduation,2,Married,51148.0,1,1,3,2013-02-18,3969,38,235,6,45,8,9,12,315,mid_value,5,1,6,4,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
7224,47,Graduation,2,Married,31353.0,1,1,3,2013-12-29,3655,24,10,0,10,3,1,7,31,low_value,1,1,2,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
6999,44,Master,3,Married,69661.0,0,0,1,2014-05-13,3520,80,656,16,106,32,16,8,834,high_value,7,3,12,1,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
9938,70,Graduation,2,Married,80067.0,0,0,1,2013-09-19,3756,82,519,17,813,27,173,51,1600,high_value,4,6,6,1,17,catalog,True,False,False,False,0,0,0,0,1,0,1,0.16666666666666666,2,0
6422,70,Graduation,2,Married,86718.0,0,0,1,2013-01-17,4001,20,344,189,482,50,33,172,1270,high_value,5,6,5,1,17,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,2,0
3182,51,Phd,4,Single,46854.0,1,1,3,2014-03-31,3563,81,96,1,79,7,1,79,263,mid_value,5,1,3,6,15,deals,False,True,False,False,0,0,1,0,0,1,2,0.3333333333333333,8,0
7300,72,Graduation,2,Divorced,69142.0,0,1,2,2014-06-29,3473,50,448,4,34,6,4,39,535,mid_value,8,1,7,3,19,web,False,False,False,True,0,0,0,1,0,0,1,0.16666666666666666,5,0
10424,56,Graduation,2,Single,75922.0,0,0,1,2013-12-09,3675,60,265,138,553,224,23,92,1295,high_value,4,4,9,1,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
8727,46,Graduation,2,Divorced,63693.0,0,1,2,2013-10-14,3731,63,587,43,337,42,87,54,1150,high_value,11,6,9,3,29,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
2798,47,Phd,4,Together,102160.0,0,0,1,2012-11-02,4077,54,763,29,138,76,176,58,1240,high_value,7,9,10,0,26,store,False,False,True,False,1,0,0,1,1,1,4,0.6666666666666666,4,0
1030,59,Phd,4,Single,40637.0,1,1,3,2013-07-17,3820,72,22,0,13,0,0,3,38,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
624,40,Master,3,Single,18890.0,0,0,1,2012-11-10,4069,5,6,4,1,7,2,15,35,low_value,0,1,2,1,4,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,6,0
5176,36,Graduation,2,Together,29604.0,1,0,2,2013-12-08,3676,88,7,6,13,7,6,14,53,low_value,1,0,3,1,5,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,9,0
5552,61,Master,3,Divorced,48721.0,1,1,3,2013-05-13,3885,50,81,18,113,47,13,21,293,mid_value,4,2,5,6,17,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,6,0
868,58,Graduation,2,Married,44794.0,0,1,2,2014-06-08,3494,99,54,0,7,0,0,4,65,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
380,70,Graduation,2,Divorced,64497.0,0,1,2,2012-09-10,4130,17,1170,48,320,42,32,192,1804,high_value,11,4,9,5,29,web,False,False,False,True,0,0,1,0,0,1,2,0.3333333333333333,8,0
2677,68,Graduation,2,Together,46097.0,0,1,2,2013-03-31,3928,11,72,24,68,65,4,8,241,mid_value,3,1,6,5,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6521,70,Graduation,2,Together,77972.0,0,0,1,2014-03-18,3576,18,613,22,319,33,102,12,1101,high_value,4,6,9,1,20,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
6927,56,Phd,4,Married,44377.0,1,1,3,2012-10-05,4105,70,224,0,30,0,0,10,264,mid_value,5,1,5,8,19,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,8,0
2877,50,Master,3,Together,46014.0,1,1,3,2013-01-21,3997,21,410,0,59,19,9,44,541,mid_value,7,1,8,10,26,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
0,39,Graduation,2,Married,70951.0,0,0,1,2013-05-04,3894,66,239,10,554,254,87,54,1198,high_value,3,4,9,1,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
1584,47,Graduation,2,Married,41443.0,1,0,2,2014-04-01,3562,79,171,7,171,25,19,89,482,mid_value,8,1,5,6,20,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
7264,46,2N Cycle,1,Single,52195.0,2,1,4,2014-05-12,3521,2,12,0,4,0,0,1,17,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
6274,76,Master,3,Married,83790.0,0,0,1,2013-11-15,3699,81,1076,16,417,42,48,16,1615,high_value,8,10,6,1,25,catalog,True,False,False,False,0,0,0,1,1,0,2,0.3333333333333333,3,0
1377,70,Master,3,Widow,44551.0,0,1,2,2013-08-31,3775,24,182,4,33,0,0,66,285,mid_value,4,1,5,2,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
454,44,Graduation,2,Together,69508.0,1,0,2,2012-11-14,4065,48,824,32,162,42,32,43,1135,high_value,11,4,11,2,28,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
1755,36,2N Cycle,1,Together,45204.0,1,0,2,2014-04-11,3552,93,30,11,25,29,1,18,114,low_value,1,1,4,1,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
2075,55,Graduation,2,Married,72460.0,0,0,1,2013-11-14,3700,56,377,10,540,80,30,10,1047,high_value,3,5,7,1,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
4785,54,Phd,4,Together,77622.0,0,2,3,2014-04-14,3549,3,520,7,154,19,0,14,714,mid_value,6,3,11,2,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
9076,44,Phd,4,Married,30732.0,1,0,2,2013-01-05,4013,44,155,1,25,0,1,3,185,mid_value,4,1,4,4,13,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
7079,62,Graduation,2,Divorced,63887.0,0,1,2,2012-09-08,4132,38,897,23,207,15,11,92,1245,high_value,9,6,12,5,32,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
4653,46,Graduation,2,Together,42011.0,1,0,2,2013-03-26,3933,46,131,0,16,2,1,39,189,mid_value,3,1,4,4,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
7375,48,Graduation,2,Together,51369.0,0,1,2,2012-10-25,4085,84,297,7,79,0,11,182,576,mid_value,8,2,4,2,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
709,72,Graduation,2,Divorced,51537.0,0,1,2,2012-12-09,4040,27,787,20,204,0,0,92,1103,high_value,2,2,11,3,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
460,52,Phd,4,Married,79930.0,0,0,1,2012-08-08,4163,72,792,86,740,67,51,17,1753,high_value,3,5,8,1,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
3726,38,Phd,4,Together,34320.0,1,0,2,2014-02-16,3606,66,4,1,9,3,0,0,17,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
6798,58,Graduation,2,Single,37070.0,1,1,3,2013-03-20,3939,30,231,7,137,4,15,39,433,mid_value,5,1,8,9,23,deals,False,True,False,False,0,0,0,0,0,1,1,0.16666666666666666,7,0
5341,62,2N Cycle,1,Divorced,81975.0,0,1,2,2013-01-05,4013,2,983,76,184,180,138,27,1588,high_value,6,3,4,1,14,web,False,False,False,True,0,0,0,0,1,0,1,0.16666666666666666,7,0
1606,53,Graduation,2,Together,38590.0,1,0,2,2013-05-15,3883,65,3,1,8,4,3,3,22,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
9617,73,Graduation,2,Single,15033.0,0,0,1,2014-04-16,3547,37,0,4,5,6,0,4,19,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
3233,59,Phd,4,Married,62745.0,0,1,2,2013-03-23,3936,89,562,21,464,28,10,32,1117,high_value,7,8,11,3,29,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
89,49,2N Cycle,1,Married,22212.0,1,0,2,2013-12-09,3675,49,5,9,20,6,8,21,69,low_value,2,0,4,2,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
2936,42,Master,3,Together,23661.0,1,0,2,2013-12-04,3680,46,18,0,4,0,0,1,23,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
9449,66,Phd,4,Single,79761.0,0,1,2,2013-10-04,3741,32,415,5,124,15,35,11,605,mid_value,5,2,11,1,19,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
7297,51,Graduation,2,Single,7500.0,1,0,2,2013-12-26,3658,54,5,3,10,12,7,20,57,low_value,3,1,3,4,11,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
313,56,Graduation,2,Widow,73455.0,0,0,1,2013-10-28,3717,98,901,61,757,186,163,20,2088,high_value,6,5,10,1,22,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,3,0
9940,66,Graduation,2,Together,64961.0,0,1,2,2012-12-23,4026,97,382,114,276,75,124,38,1009,high_value,6,4,4,2,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,3,0
10735,53,Graduation,2,Single,22804.0,1,0,2,2013-07-31,3806,75,14,1,7,2,1,1,26,low_value,2,0,2,1,5,web,False,False,False,True,0,0,0,0,0,0,0,0.0,9,0
9529,34,Graduation,2,Married,73687.0,0,0,1,2013-11-28,3686,8,559,153,503,218,13,181,1627,high_value,3,9,9,1,22,catalog,True,False,False,False,1,0,0,0,0,1,2,0.3333333333333333,2,0
6439,66,Graduation,2,Married,61074.0,0,1,2,2012-08-17,4154,37,789,0,133,0,28,152,1102,high_value,11,5,8,7,31,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
7411,60,Phd,4,Married,31686.0,1,1,3,2014-06-05,3497,31,11,0,5,0,0,1,17,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
2176,52,Graduation,2,Married,80134.0,1,0,2,2013-05-20,3878,40,1218,16,272,104,0,80,1690,high_value,5,3,6,2,16,store,False,False,True,False,1,0,0,1,1,1,4,0.6666666666666666,6,0
9265,71,Graduation,2,Married,75027.0,0,1,2,2013-01-09,4009,74,925,64,179,133,12,77,1390,high_value,9,4,6,2,21,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
8867,36,Phd,4,Married,67546.0,0,0,1,2012-08-31,4140,90,864,134,768,150,38,172,2126,high_value,4,10,5,1,20,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,3,0
8932,55,Master,3,Together,65176.0,0,1,2,2012-10-29,4081,57,960,28,183,220,70,70,1531,high_value,9,6,6,4,25,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
10236,49,Master,3,Single,31160.0,1,0,2,2013-09-16,3759,59,16,3,25,6,1,13,64,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
6340,39,Graduation,2,Single,29938.0,1,0,2,2013-10-27,3718,52,3,3,7,0,2,11,26,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10089,50,Graduation,2,Divorced,102692.0,0,0,1,2013-04-05,3923,5,168,148,444,32,172,148,1112,high_value,6,9,13,1,29,store,False,False,True,False,1,1,0,1,1,1,5,0.8333333333333334,2,0
2227,66,2N Cycle,1,Together,26490.0,0,0,1,2012-09-22,4118,92,45,47,52,21,20,25,210,mid_value,3,1,5,2,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10992,57,Graduation,2,Together,75702.0,1,1,3,2012-08-29,4142,77,650,28,353,45,42,30,1148,high_value,4,6,11,5,26,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
5304,50,Phd,4,Single,30899.0,1,0,2,2012-10-13,4097,35,24,0,8,0,0,1,33,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
309,63,Phd,4,Together,63342.0,0,1,2,2012-10-16,4094,48,918,21,118,13,10,21,1101,high_value,8,3,5,3,19,web,False,False,False,True,0,0,0,1,0,0,1,0.16666666666666666,6,0
3406,60,Graduation,2,Single,45989.0,0,1,2,2012-10-22,4088,97,138,33,87,28,24,12,322,mid_value,3,2,7,4,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
2661,60,Graduation,2,Single,18701.0,1,1,3,2013-06-04,3863,95,12,4,2,10,6,10,44,low_value,2,0,4,4,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
3153,67,Phd,4,Single,40737.0,2,1,4,2013-12-08,3676,24,11,0,4,0,0,2,17,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
10264,45,Graduation,2,Divorced,15287.0,1,0,2,2012-10-10,4100,60,1,2,8,4,3,13,31,low_value,1,1,2,2,6,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,7,0
1184,56,Phd,4,Divorced,69674.0,0,2,3,2013-05-22,3876,46,554,41,215,11,0,24,845,high_value,10,2,10,3,25,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
4200,54,Master,3,Married,44159.0,1,0,2,2014-06-17,3485,85,167,2,62,24,13,7,275,mid_value,4,1,6,4,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
9396,46,Phd,4,Married,37717.0,1,0,2,2012-11-23,4056,31,9,0,6,4,1,5,25,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,9,0
2387,72,Master,3,Together,43776.0,1,1,3,2013-02-03,3984,9,177,2,71,3,2,20,275,mid_value,5,2,4,6,17,deals,False,True,False,False,0,0,0,0,0,1,1,0.16666666666666666,8,0
6690,58,Master,3,Married,38179.0,1,1,3,2013-03-14,3945,30,38,4,22,4,2,20,90,low_value,3,1,3,4,11,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
1225,61,Graduation,2,Married,80124.0,0,0,1,2014-06-26,3476,47,483,84,398,205,84,241,1495,high_value,3,7,8,1,19,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,1,0
9703,54,Phd,4,Married,38097.0,1,1,3,2012-10-15,4095,70,77,2,35,0,1,69,184,mid_value,3,2,2,4,11,deals,False,True,False,False,0,0,1,0,0,1,2,0.3333333333333333,7,0
291,54,Graduation,2,Married,72940.0,0,0,1,2013-06-19,3848,13,182,74,298,162,149,116,981,high_value,3,3,6,1,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
4557,54,Graduation,2,Together,22070.0,1,0,2,2013-10-04,3741,11,10,7,19,8,2,21,67,low_value,2,2,2,2,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
2379,71,Graduation,2,Single,69267.0,0,0,1,2012-09-22,4118,31,778,44,499,95,73,146,1635,high_value,3,4,5,2,14,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,7,0
5726,41,Master,3,Single,31788.0,1,0,2,2014-03-20,3574,15,16,7,23,0,8,6,60,low_value,3,0,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,1
3066,49,Phd,4,Together,61905.0,0,1,2,2014-02-04,3618,2,167,0,43,6,2,13,231,mid_value,4,2,4,2,12,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
6336,64,Graduation,2,Married,29315.0,1,1,3,2014-04-06,3557,55,13,2,14,8,7,4,48,low_value,2,0,4,4,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10967,61,Graduation,2,Divorced,33378.0,1,1,3,2013-02-06,3981,38,33,6,40,3,7,10,99,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
2304,61,Phd,4,Together,66313.0,0,1,2,2013-09-16,3759,86,625,7,99,10,22,7,770,mid_value,6,3,12,2,23,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
3445,68,Graduation,2,Single,60714.0,0,0,1,2013-01-17,4001,56,216,162,224,101,92,162,957,high_value,7,4,10,2,23,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,5,0
7828,43,Master,3,Together,77882.0,0,0,1,2014-04-30,3533,29,68,129,396,188,22,15,818,mid_value,3,3,5,1,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
3762,38,Phd,4,Single,69867.0,0,0,1,2013-04-02,3926,30,196,0,512,33,130,54,925,high_value,3,5,8,1,17,store,False,False,True,False,1,0,0,0,0,1,2,0.3333333333333333,1,0
4391,56,Master,3,Divorced,63841.0,0,1,2,2013-04-21,3907,64,635,15,100,20,7,131,908,high_value,9,3,9,1,22,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
4669,43,Basic,0,Married,24480.0,1,0,2,2013-02-11,3976,46,4,19,9,28,25,17,102,low_value,3,0,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
10144,48,Graduation,2,Together,51369.0,0,1,2,2012-10-25,4085,84,297,7,79,0,11,182,576,mid_value,8,2,4,2,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
8652,78,Graduation,2,Together,37760.0,0,0,1,2012-08-31,4140,20,84,5,38,150,12,28,317,mid_value,4,1,6,2,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
1672,50,Phd,4,Together,65640.0,0,1,2,2014-03-01,3593,74,204,7,149,20,15,66,461,mid_value,5,1,8,1,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
