Campaign_ID,Channel_Used,Campaign_Goal,Customer_Segment,Target_Audience,gender,age_group,Duration,duration_days,Date,Clicks,Impressions,ctr,Conversion_Rate,Engagement_Score,engagement_tier,acquisition_cost,cost_per_click,ROI,Location,Language,Company
425749,Instagram,Product Launch,Food,Women 45-60,Women,45-60,15 Days,15,2022-09-13,7684,24280,0.31647446457990114,0.13,4,mid,3117.5,0.40571317022384173,0.28,Las Vegas,English,Culinary Quest
564979,Instagram,Market Expansion,Fashion,Women 18-24,Women,18-24,15 Days,15,2022-04-05,3445,11725,0.29381663113006395,0.1,5,mid,1317.58,0.38246153846153846,3.34,New York,Spanish,Vogue Visions
895556,Instagram,Brand Awareness,Fashion,Men 35-44,Men,35-44,15 Days,15,2022-11-18,3889,13039,0.29825906894700516,0.08,1,low,1538.12,0.3955052712779635,0.24,Miami,English,Fiber Fashion
920658,Instagram,Product Launch,Technology,Men 18-24,Men,18-24,45 Days,45,2022-09-01,24180,73142,0.3305898115993547,0.06,2,low,9204.34,0.38065922249793216,5.74,Austin,Spanish,Gadget Giants
917898,Instagram,Market Expansion,Fashion,All Ages,,,60 Days,60,2022-12-30,35934,107957,0.3328547477236307,0.11,8,high,13654.78,0.3799961039683865,6.51,Los Angeles,English,Glam Garments
502402,Instagram,Brand Awareness,Health,Men 18-24,Men,18-24,15 Days,15,2022-01-29,3694,12462,0.2964211202054245,0.05,10,high,1444.1,0.3909312398484028,3.7,Miami,French,Pulse Point
353382,Instagram,Brand Awareness,Food,All Ages,,,30 Days,30,2022-01-04,18157,55303,0.32831853606495126,0.02,2,low,6983.54,0.38461970589855154,4.18,Miami,French,Culinary Quest
284146,Instagram,Brand Awareness,Food,All Ages,,,45 Days,45,2022-07-02,26701,80610,0.33123681925319437,0.07,7,high,10126.07,0.37923935433129846,0.25,New York,English,Palate Paradise
994932,Instagram,Market Expansion,Home,All Ages,,,60 Days,60,2022-02-09,31704,95427,0.33223301581313464,0.04,7,high,11974.77,0.3777053368660106,6.69,Miami,French,Domestic Dream
926571,Instagram,Market Expansion,Health,Women 25-34,Women,25-34,45 Days,45,2022-10-22,26413,79757,0.3311684240881678,0.11,8,high,10023.96,0.3795085753227577,1.02,Los Angeles,Spanish,Wellness Waves
906775,Instagram,Increase Sales,Home,Women 18-24,Women,18-24,45 Days,45,2022-11-04,22976,69577,0.3302240682984319,0.12,10,high,8756.79,0.3811276984679666,5.57,Miami,Spanish,Domestic Dream
988557,Instagram,Increase Sales,Food,Men 25-34,Men,25-34,60 Days,60,2022-02-10,35284,106032,0.33276746642523014,0.07,10,high,13372.76,0.37900351434077767,6.86,New York,Spanish,Nosh Nirvana
632174,Instagram,Market Expansion,Fashion,Men 35-44,Men,35-44,60 Days,60,2022-10-11,32090,96573,0.33228749236328997,0.11,4,mid,12122.9,0.3777781240261764,6.13,Las Vegas,Spanish,Trend Tailors
939423,Instagram,Product Launch,Technology,Men 35-44,Men,35-44,30 Days,30,2022-10-15,16283,49750,0.3272964824120603,0.1,7,high,6290.9,0.3863477246207701,5.47,Austin,French,Giga Geeks
945053,Instagram,Increase Sales,Fashion,Women 45-60,Women,45-60,30 Days,30,2022-02-02,10709,33241,0.32216238981980083,0.11,3,mid,4241.91,0.39610701279297783,7.4,Los Angeles,English,Runway Rebels
332899,Instagram,Increase Sales,Fashion,Men 45-60,Men,45-60,45 Days,45,2022-06-08,21048,63865,0.32957018711344244,0.05,5,mid,8048.2,0.3823736221968833,7.09,Miami,Spanish,Attire Artistry
130949,Instagram,Brand Awareness,Health,Women 18-24,Women,18-24,15 Days,15,2022-01-03,1898,7141,0.2657891051673435,0.09,3,mid,500.0,0.26343519494204426,6.8,Austin,Spanish,Balance Beam
492434,Instagram,Increase Sales,Home,Men 45-60,Men,45-60,45 Days,45,2022-03-07,23870,72224,0.33049955693398314,0.13,6,mid,9092.1,0.3809007121910348,3.56,Miami,Spanish,Domestic Dream
896888,Instagram,Brand Awareness,Technology,All Ages,,,45 Days,45,2022-07-26,24275,73424,0.3306139681847897,0.13,4,mid,9240.63,0.3806644696189495,6.52,Las Vegas,Spanish,NexGen Nerds
513480,Instagram,Brand Awareness,Home,Women 25-34,Women,25-34,15 Days,15,2022-01-25,4456,14720,0.3027173913043478,0.01,9,high,1808.03,0.40575179533213646,0.81,Los Angeles,English,Hearth Harmony
267910,Instagram,Market Expansion,Technology,Men 45-60,Men,45-60,45 Days,45,2022-01-27,21671,65710,0.3297975954953584,0.14,9,high,8275.1,0.38185132204328365,5.57,Los Angeles,French,Innovate Infinity
358248,Instagram,Product Launch,Home,Men 45-60,Men,45-60,30 Days,30,2022-12-03,11657,36047,0.32338336061253364,0.08,2,low,4590.21,0.3937728403534357,5.21,Los Angeles,French,Domestic Dream
584968,Instagram,Increase Sales,Technology,Men 25-34,Men,25-34,60 Days,60,2022-10-19,34695,104287,0.33268767919299624,0.05,10,high,13127.78,0.37837671134169193,1.07,Miami,English,Code Crafters
291695,Instagram,Brand Awareness,Home,Men 25-34,Men,25-34,15 Days,15,2022-11-11,9328,29151,0.31998902267503687,0.04,8,high,3737.47,0.40067216981132076,4.65,Austin,English,Space Spruce
825513,Instagram,Product Launch,Fashion,Men 35-44,Men,35-44,45 Days,45,2022-12-27,23372,70748,0.33035562842765875,0.09,4,mid,8905.9,0.381049974328256,3.25,Las Vegas,French,Style Sphere
806049,Instagram,Product Launch,Home,Men 18-24,Men,18-24,30 Days,30,2022-07-22,10963,33991,0.32252655114589157,0.11,4,mid,4337.63,0.39566085925385386,2.21,New York,English,Domestic Dream
889743,Instagram,Market Expansion,Health,Women 25-34,Women,25-34,15 Days,15,2022-11-22,6686,21323,0.3135581297190827,0.02,6,mid,2731.69,0.40856865091235417,4.63,Austin,Spanish,Fitness Front
302250,Instagram,Increase Sales,Home,Women 35-44,Women,35-44,15 Days,15,2022-08-06,8845,27720,0.3190836940836941,0.05,5,mid,3559.31,0.4024092707744488,3.01,Miami,Spanish,Living Luxe
883440,Instagram,Product Launch,Food,All Ages,,,60 Days,60,2022-11-28,31137,93747,0.33213862843611,0.02,1,low,11757.5,0.3776054212030703,7.95,Los Angeles,English,Epicurean Edge
680643,Instagram,Product Launch,Fashion,All Ages,,,45 Days,45,2022-10-23,30040,90500,0.33193370165745856,0.03,1,low,11353.84,0.3779573901464714,5.92,Austin,French,Fiber Fashion
861583,Instagram,Product Launch,Food,Men 18-24,Men,18-24,30 Days,30,2022-06-03,11788,36437,0.3235173038395038,0.01,1,low,4638.58,0.39350016966406515,1.64,Las Vegas,French,Feast Flavors
512126,Instagram,Market Expansion,Food,Men 45-60,Men,45-60,30 Days,30,2022-05-29,18919,57558,0.3286945342089718,0.02,5,mid,7267.64,0.38414503937840266,2.45,Los Angeles,English,Palate Paradise
323918,Instagram,Market Expansion,Health,Men 18-24,Men,18-24,45 Days,45,2022-08-06,24003,72619,0.33053333149726655,0.13,1,low,9140.17,0.3807928175644711,4.43,Las Vegas,French,Heal Hub
230913,Instagram,Brand Awareness,Food,Men 25-34,Men,25-34,15 Days,15,2022-12-14,5718,18456,0.30981794538361507,0.1,9,high,2338.26,0.40892969569779647,1.86,Austin,French,Palate Paradise
835473,Instagram,Market Expansion,Health,Men 25-34,Men,25-34,60 Days,60,2022-12-01,31045,93476,0.33211733493089135,0.08,8,high,11725.47,0.37769270413915285,3.31,New York,French,Vital Vigor
755080,Instagram,Increase Sales,Food,Men 18-24,Men,18-24,60 Days,60,2022-10-15,37238,111821,0.3330143711825149,0.06,10,high,14281.15,0.38351012406681345,6.28,Los Angeles,English,Nosh Nirvana
830523,Instagram,Product Launch,Food,Men 25-34,Men,25-34,15 Days,15,2022-07-18,900,4185,0.21505376344086022,0.05,5,mid,500.0,0.5555555555555556,3.42,Los Angeles,French,Feast Flavors
795028,Instagram,Increase Sales,Health,Men 35-44,Men,35-44,60 Days,60,2022-04-07,37108,111434,0.3330042895346124,0.1,9,high,14212.45,0.38300231755955594,1.73,Miami,Spanish,Vital Vigor
514217,Instagram,Market Expansion,Health,Women 35-44,Women,35-44,45 Days,45,2022-06-09,23148,70086,0.330279941785806,0.01,6,mid,8821.63,0.3810968550198721,3.54,New York,English,Elixir Essence
551599,Instagram,Brand Awareness,Food,Women 18-24,Women,18-24,30 Days,30,2022-05-14,18409,56048,0.3284506137596346,0.14,3,mid,7078.77,0.38452767667988486,7.49,Los Angeles,Spanish,Dine Divine
852922,Instagram,Product Launch,Fashion,Women 35-44,Women,35-44,60 Days,60,2022-02-19,33015,99312,0.33243716771387144,0.04,3,mid,12472.65,0.37778736937755564,0.79,Austin,English,Chic Couture
354200,Instagram,Market Expansion,Fashion,Men 25-34,Men,25-34,60 Days,60,2022-03-28,36849,110668,0.3329688798930133,0.05,9,high,14085.04,0.3822366957040897,0.03,Austin,French,Runway Rebels
563865,Instagram,Brand Awareness,Technology,Women 18-24,Women,18-24,30 Days,30,2022-10-13,12557,38715,0.3243445692883895,0.13,10,high,4920.08,0.3918197021581588,1.99,New York,English,Pixel Pioneers
315289,Instagram,Market Expansion,Technology,Women 45-60,Women,45-60,60 Days,60,2022-11-30,39868,119609,0.33331939904187813,0.1,3,mid,15000.0,0.37624159727099427,7.34,New York,Spanish,Tech Titans
713278,Instagram,Market Expansion,Home,Men 18-24,Men,18-24,60 Days,60,2022-06-12,37988,114040,0.3331111890564714,0.14,5,mid,14714.08,0.3873349478782773,1.01,New York,Spanish,Domestic Dream
454128,Instagram,Brand Awareness,Fashion,Women 25-34,Women,25-34,15 Days,15,2022-11-29,9507,29679,0.32032750429596685,0.04,8,high,3804.12,0.4001388450615336,4.22,Los Angeles,English,Mode Maven
529473,Instagram,Market Expansion,Food,Men 25-34,Men,25-34,30 Days,30,2022-04-14,14221,43644,0.3258408945101274,0.09,10,high,5532.35,0.38902679136488294,6.95,Miami,Spanish,Dine Divine
448775,Instagram,Product Launch,Fashion,Men 25-34,Men,25-34,45 Days,45,2022-09-05,23441,70952,0.3303782839102492,0.09,1,low,8930.54,0.380979480397594,2.43,New York,French,Mode Maven
914964,Instagram,Product Launch,Technology,Men 18-24,Men,18-24,45 Days,45,2022-07-15,25498,77046,0.3309451496508579,0.03,4,mid,9685.77,0.3798639108949722,1.19,Los Angeles,French,Silicon Saga
977950,Instagram,Product Launch,Food,All Ages,,,30 Days,30,2022-05-20,16630,50779,0.3274975875854192,0.14,3,mid,6419.37,0.3860114251352976,7.21,Los Angeles,French,Nosh Nirvana
686388,Instagram,Brand Awareness,Health,Men 45-60,Men,45-60,15 Days,15,2022-11-03,4921,16096,0.30572813121272363,0.02,9,high,2008.17,0.40808169071326966,7.78,Austin,English,Vigor Valley
797629,Instagram,Brand Awareness,Food,Men 45-60,Men,45-60,15 Days,15,2022-05-31,9690,30222,0.32062735755409966,0.12,5,mid,3872.3,0.3996181630546956,5.22,Las Vegas,English,Savor Street
111910,Instagram,Product Launch,Fashion,Men 35-44,Men,35-44,30 Days,30,2022-01-22,12085,37317,0.3238470402229547,0.02,3,mid,4748.3,0.39290856433595367,2.86,New York,English,Silk & Style
592308,Instagram,Product Launch,Food,Women 35-44,Women,35-44,30 Days,30,2022-12-25,19651,59726,0.32901918762348054,0.04,1,low,7539.51,0.3836705511169915,3.64,Austin,Spanish,Gourmet Grove
802101,Instagram,Product Launch,Home,Women 45-60,Women,45-60,15 Days,15,2022-06-06,7304,23154,0.3154530534680833,0.01,4,mid,2972.18,0.4069249726177437,2.28,Los Angeles,Spanish,Furnish Fine
297642,Instagram,Increase Sales,Food,Men 35-44,Men,35-44,30 Days,30,2022-03-18,13401,41215,0.325148610942618,0.12,1,low,5227.95,0.3901164092231923,2.92,Miami,Spanish,Gastronomy Guild
177525,Instagram,Increase Sales,Fashion,All Ages,,,60 Days,60,2022-06-13,34927,104974,0.33272048316726044,0.11,2,low,13222.58,0.3785776047184127,5.54,Austin,English,Silk & Style
237068,Instagram,Market Expansion,Home,Women 45-60,Women,45-60,60 Days,60,2022-08-20,39806,119425,0.3333137952689973,0.03,10,high,15000.0,0.3768276139275486,2.98,Los Angeles,French,Furnish Fine
414504,Instagram,Brand Awareness,Home,Women 18-24,Women,18-24,60 Days,60,2022-01-03,39139,117452,0.33323400197527503,0.01,9,high,15000.0,0.38324944428830576,7.39,Los Angeles,English,Living Luxe
349331,Instagram,Brand Awareness,Health,Women 25-34,Women,25-34,45 Days,45,2022-08-15,26280,79363,0.33113667578090544,0.12,1,low,9974.47,0.3795460426179604,1.46,Las Vegas,Spanish,Well Wish
143406,Instagram,Market Expansion,Home,Men 35-44,Men,35-44,30 Days,30,2022-09-02,12604,38852,0.3244105837537321,0.02,5,mid,4937.93,0.3917748333862266,2.05,Los Angeles,English,Nest Neat
618611,Instagram,Product Launch,Health,Women 35-44,Women,35-44,60 Days,60,2022-01-08,35307,106099,0.33277410720176437,0.05,5,mid,13382.94,0.3790449485937633,3.44,New York,Spanish,Pulse Point
960676,Instagram,Increase Sales,Food,Men 18-24,Men,18-24,15 Days,15,2022-09-24,10343,32156,0.3216507028237343,0.12,10,high,4109.34,0.39730639079570723,7.85,New York,Spanish,Savor Street
197136,Instagram,Brand Awareness,Home,Men 35-44,Men,35-44,15 Days,15,2022-11-21,8337,26214,0.31803616388189515,0.02,2,low,3366.59,0.40381312222622046,2.84,Miami,French,Dwell Delight
191618,Instagram,Product Launch,Home,Women 45-60,Women,45-60,60 Days,60,2022-08-12,39444,118354,0.33327137232370685,0.08,10,high,15000.0,0.38028597505324,5.9,Las Vegas,Spanish,Dwell Delight
676724,Instagram,Market Expansion,Technology,Women 25-34,Women,25-34,45 Days,45,2022-04-05,29396,88591,0.3318170017270377,0.14,7,high,11114.97,0.37811164784324397,7.04,Austin,French,Innovate Infinity
386804,Instagram,Brand Awareness,Health,Men 25-34,Men,25-34,60 Days,60,2022-07-13,35863,107746,0.33284762311361904,0.13,3,mid,13621.73,0.37982684103393466,7.79,New York,French,Well Wish
606477,Instagram,Product Launch,Health,Men 25-34,Men,25-34,60 Days,60,2022-09-08,30273,91190,0.33197719048141244,0.02,5,mid,11438.98,0.3778608000528524,7.55,Austin,French,Fitness Front
638675,Instagram,Increase Sales,Home,Men 25-34,Men,25-34,45 Days,45,2022-04-08,22817,69106,0.33017393569299336,0.13,5,mid,8697.11,0.3811679887802954,0.9,Los Angeles,French,Furnish Fine
946760,Instagram,Increase Sales,Health,Women 35-44,Women,35-44,60 Days,60,2022-06-06,36086,108407,0.3328751833368694,0.05,1,low,13727.2,0.38040237211106803,6.55,Las Vegas,English,Aura Align
937666,Instagram,Brand Awareness,Health,Men 18-24,Men,18-24,30 Days,30,2022-05-02,12916,39778,0.32470209663633165,0.12,9,high,5053.79,0.3912813564571075,6.72,Austin,French,Heal Hub
619951,Instagram,Market Expansion,Home,Women 18-24,Women,18-24,45 Days,45,2022-06-19,27178,82023,0.3313460858539678,0.09,4,mid,10304.86,0.3791618220619619,0.36,New York,English,Living Luxe
713083,Instagram,Brand Awareness,Technology,Women 18-24,Women,18-24,60 Days,60,2022-04-16,37371,112214,0.33303331135152475,0.09,6,mid,14355.13,0.38412485617189795,3.39,Miami,French,Innovate Infinity
963133,Instagram,Product Launch,Health,Men 18-24,Men,18-24,45 Days,45,2022-08-29,24729,74768,0.33074309865182966,0.04,6,mid,9408.78,0.38047555501637753,3.01,Austin,English,Vital Vigor
755561,Instagram,Increase Sales,Health,Men 45-60,Men,45-60,15 Days,15,2022-10-10,7013,22293,0.3145830529762706,0.11,7,high,2862.12,0.40811635534008267,3.22,Las Vegas,French,Aura Align
412373,Instagram,Increase Sales,Fashion,Women 25-34,Women,25-34,15 Days,15,2022-07-18,1415,5710,0.2478108581436077,0.03,6,mid,500.0,0.35335689045936397,6.81,Miami,French,Glam Garments
995214,Instagram,Market Expansion,Fashion,Women 35-44,Women,35-44,60 Days,60,2022-12-02,34863,104784,0.3327130096197893,0.05,9,high,13196.32,0.378519347158879,4.58,Las Vegas,French,Vogue Visions
952286,Instagram,Market Expansion,Food,Women 18-24,Women,18-24,30 Days,30,2022-02-06,11374,35211,0.3230240549828179,0.14,10,high,4487.3,0.3945225953930016,5.12,Las Vegas,French,Bistro Bliss
705860,Instagram,Market Expansion,Technology,All Ages,,,15 Days,15,2022-12-29,5090,16597,0.30668193046936193,0.13,9,high,2080.07,0.40865815324165033,7.88,Miami,Spanish,Innovate Infinity
954132,Instagram,Increase Sales,Technology,Men 45-60,Men,45-60,15 Days,15,2022-11-18,6895,21943,0.31422321469261266,0.15,2,low,2816.42,0.40847280638143585,4.78,New York,Spanish,Pixel Pioneers
923814,Instagram,Brand Awareness,Home,Men 25-34,Men,25-34,15 Days,15,2022-04-16,5372,17431,0.3081865641672882,0.06,8,high,2195.27,0.408650409530901,5.55,Las Vegas,English,Decor Dreams
397227,Instagram,Market Expansion,Home,Men 18-24,Men,18-24,15 Days,15,2022-10-09,6550,20921,0.31308254863534246,0.15,8,high,2677.37,0.40875877862595417,0.35,Los Angeles,French,Nest Neat
522008,Instagram,Brand Awareness,Home,Men 45-60,Men,45-60,45 Days,45,2022-12-11,27690,83539,0.3314619519027041,0.06,3,mid,10490.59,0.37885843264716507,3.9,New York,French,Living Luxe
331652,Instagram,Increase Sales,Technology,Women 25-34,Women,25-34,60 Days,60,2022-09-04,35623,107037,0.33281014976129747,0.1,6,mid,13517.38,0.3794565308929624,6.37,Las Vegas,Spanish,Giga Geeks
918103,Instagram,Increase Sales,Home,Men 18-24,Men,18-24,30 Days,30,2022-04-02,10822,33575,0.32232315711094567,0.01,9,high,4283.62,0.39582517094806874,3.44,Miami,French,Space Spruce
807512,Instagram,Product Launch,Food,Women 45-60,Women,45-60,15 Days,15,2022-01-28,10221,31794,0.3214757501415361,0.11,5,mid,4066.52,0.3978593092652382,0.38,Austin,French,Bistro Bliss
694299,Instagram,Market Expansion,Health,Women 25-34,Women,25-34,60 Days,60,2022-12-03,34295,103102,0.3326317627204128,0.13,5,mid,12968.51,0.37814579384749963,3.6,New York,French,Pulse Point
172343,Instagram,Increase Sales,Fashion,All Ages,,,30 Days,30,2022-12-31,15921,48680,0.3270542317173377,0.12,1,low,6156.82,0.38671063375416115,3.22,New York,English,Attire Artistry
464836,Instagram,Increase Sales,Home,Men 18-24,Men,18-24,15 Days,15,2022-05-21,6866,21857,0.31413277210962165,0.08,5,mid,2804.82,0.4085085930672881,5.11,Miami,English,Domestic Dream
414070,Instagram,Product Launch,Health,Women 25-34,Women,25-34,45 Days,45,2022-07-21,28124,84824,0.3315571064792983,0.13,6,mid,10649.45,0.37866057459820796,3.19,Las Vegas,English,Pulse Point
953228,Instagram,Brand Awareness,Food,Men 18-24,Men,18-24,45 Days,45,2022-10-19,22036,66791,0.32992469045230643,0.09,10,high,8408.04,0.3815592666545653,7.42,Miami,Spanish,Bistro Bliss
487797,Instagram,Increase Sales,Technology,Men 45-60,Men,45-60,60 Days,60,2022-06-13,30420,91626,0.33200183354069807,0.05,1,low,11493.47,0.37782610124917815,7.18,Los Angeles,French,Pixel Pioneers
104756,Instagram,Brand Awareness,Fashion,All Ages,,,45 Days,45,2022-11-05,24087,72867,0.3305611593725555,0.13,9,high,9169.39,0.3806779590650558,0.6,Las Vegas,French,Chic Couture
489306,Instagram,Product Launch,Health,All Ages,,,60 Days,60,2022-01-15,35941,107979,0.332851758212245,0.12,5,mid,13657.79,0.38000584290921235,5.94,Las Vegas,French,Vigor Valley
901438,Instagram,Market Expansion,Health,Women 45-60,Women,45-60,30 Days,30,2022-11-03,15643,47856,0.32687646272149784,0.02,2,low,6053.15,0.38695582688742564,5.65,Los Angeles,English,Wellness Waves
760095,Instagram,Market Expansion,Fashion,Women 45-60,Women,45-60,45 Days,45,2022-11-30,25729,77729,0.3310090185130389,0.04,3,mid,9767.78,0.379640872167593,3.84,Los Angeles,French,Glam Garments
811387,Instagram,Market Expansion,Fashion,Women 35-44,Women,35-44,60 Days,60,2022-10-21,31533,94920,0.3322060682680152,0.12,2,low,11908.54,0.37765325214854284,1.75,New York,English,Chic Couture
358226,Instagram,Market Expansion,Health,Women 45-60,Women,45-60,30 Days,30,2022-05-04,13395,41196,0.3251529274686863,0.14,2,low,5225.88,0.39013661814109746,4.68,Austin,French,Pulse Point
847163,Instagram,Increase Sales,Food,Men 18-24,Men,18-24,60 Days,60,2022-01-06,33013,99304,0.3324438089100137,0.06,9,high,12471.75,0.37778299457789355,2.96,Austin,English,Gastronomy Guild
694467,Instagram,Increase Sales,Technology,Men 35-44,Men,35-44,60 Days,60,2022-12-23,36193,108726,0.33288265916156207,0.08,8,high,13775.99,0.3806258116210317,7.06,Las Vegas,Spanish,Code Crafters
564215,Instagram,Product Launch,Home,Women 18-24,Women,18-24,15 Days,15,2022-05-05,4285,14213,0.3014845563920355,0.13,7,high,1730.5,0.40385064177362895,0.69,Las Vegas,French,Domestic Dream
390993,Instagram,Product Launch,Fashion,Men 45-60,Men,45-60,15 Days,15,2022-05-28,8732,27383,0.31888397911112737,0.14,5,mid,3518.17,0.4029054054054054,0.79,Austin,English,Silk & Style
155641,Instagram,Market Expansion,Health,Men 18-24,Men,18-24,60 Days,60,2022-11-26,31202,93942,0.33214110834344596,0.08,2,low,11781.77,0.3775966284212551,2.19,Austin,Spanish,Vital Vigor
387251,Instagram,Market Expansion,Technology,Men 45-60,Men,45-60,15 Days,15,2022-04-26,4205,13975,0.30089445438282647,0.04,8,high,1691.91,0.40235671819262786,0.35,Miami,French,Innovate Infinity
204820,Instagram,Increase Sales,Health,Men 35-44,Men,35-44,60 Days,60,2022-05-01,35031,105283,0.3327317800594588,0.02,2,low,13266.74,0.378714281636265,7.44,New York,Spanish,Vital Vigor
913557,Instagram,Increase Sales,Fashion,Men 18-24,Men,18-24,45 Days,45,2022-05-15,21725,65870,0.32981630484287233,0.02,1,low,8295.08,0.38182186421173764,7.0,Los Angeles,French,Chic Couture
